ID	Fold	Predicted
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj43-l2.qa122	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj45-l2.qa111	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj46-l2.qa128	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj47-l2.qa121	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj47-l2.qa122	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj47-l2.qa123	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj47-l2.qa124	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj48-l2.qa113	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj48-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb1-l2.qa102	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb2-l2.qa104	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb3-l2.qa105	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb4-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb5-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb6-l2.qa101	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb7-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb9-l2.qa102	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb10-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb11-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb12-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb13-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb15-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb16-l2.qa102	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb17-l2.qa103	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb18-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb19-l2.qa101	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb20-l2.qa101	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb21-l2.qa101	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb22-l2.qa101	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb24-l2.qa105	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb25-l2.qa102	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb26-l2.qa101	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb27-l2.qa101	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb28-l2.qa101	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb29-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb30-l2.qa101	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb31-l2.qa101	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb32-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb34-l2.qa102	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb35-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb36-l2.qa101	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb37-l2.qa102	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb38-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb39-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb40-l2.qa101	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb41-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb42-l2.qa101	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj3-l2.qa78	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj7-l2.qa81	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj8-l2.qa83	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj9-l2.qa79	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj10-l2.qa84	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj10-l2.qa85	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj11-l2.qa81	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj12-l2.qa87	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj13-l2.qa90	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj14-l2.qa84	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj14-l2.qa85	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj15-l2.qa95	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj15-l2.qa96	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj15-l2.qa97	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj18-l2.qa79	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj19-l2.qa102	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj19-l2.qa103	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj22-l2.qa85	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj23-l2.qa85	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj24-l2.qa81	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj26-l2.qa84	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj26-l2.qa85	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj26-l2.qa86	0	partially_correct_incomplete
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj27-l2.qa85	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj27-l2.qa86	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj28-l2.qa85	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj29-l2.qa87	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj29-l2.qa88	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj29-l2.qa89	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj30-l2.qa90	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj31-l2.qa92	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj33-l2.qa88	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj33-l2.qa89	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj34-l2.qa90	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj35-l2.qa88	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj35-l2.qa89	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj36-l2.qa80	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj36-l2.qa81	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj37-l2.qa81	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj38-l2.qa79	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj39-l2.qa96	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj39-l2.qa97	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj40-l2.qa92	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj42-l2.qa85	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj43-l2.qa82	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj43-l2.qa83	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj46-l2.qa92	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj46-l2.qa93	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj47-l2.qa88	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj47-l2.qa89	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj48-l2.qa83	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb1-l2.qa73	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb3-l2.qa76	0	non_domain
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb4-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb5-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb6-l2.qa72	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb7-l2.qa73	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb9-l2.qa73	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb10-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb11-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb12-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb13-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb17-l2.qa73	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb18-l2.qa72	0	partially_correct_incomplete
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb19-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb20-l2.qa72	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb21-l2.qa72	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb22-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb24-l2.qa76	0	partially_correct_incomplete
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb25-l2.qa73	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb26-l2.qa72	0	partially_correct_incomplete
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb27-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb28-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb29-l2.qa73	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb30-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb31-l2.qa72	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb32-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb35-l2.qa74	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb36-l2.qa72	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb37-l2.qa73	0	contradictory
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb38-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb39-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb40-l2.qa72	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb41-l2.qa73	0	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb42-l2.qa72	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj3-l1.qa23	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj7-l1.qa22	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj7-l1.qa23	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj8-l1.qa30	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj8-l1.qa31	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj9-l1.qa26	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj9-l1.qa27	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj10-l1.qa25	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj10-l1.qa26	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj11-l1.qa24	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj11-l1.qa25	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj12-l1.qa22	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj12-l1.qa23	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj13-l1.qa26	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj13-l1.qa27	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj14-l1.qa28	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj14-l1.qa29	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj15-l1.qa36	0	non_domain
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj15-l1.qa37	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj18-l1.qa24	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj19-l1.qa33	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj19-l1.qa34	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj22-l1.qa25	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj22-l1.qa26	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj23-l1.qa22	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj24-l1.qa24	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj26-l1.qa27	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj27-l1.qa27	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj27-l1.qa28	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj28-l1.qa24	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj28-l1.qa25	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj29-l1.qa28	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj29-l1.qa29	0	non_domain
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj29-l1.qa30	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj30-l1.qa22	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj30-l1.qa23	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj30-l1.qa24	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj31-l1.qa24	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj33-l1.qa26	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj33-l1.qa27	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj34-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj35-l1.qa24	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj35-l1.qa25	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj36-l1.qa25	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj36-l1.qa26	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj37-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj37-l1.qa23	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj38-l1.qa22	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj39-l1.qa25	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj39-l1.qa26	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj40-l1.qa34	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj40-l1.qa35	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj42-l1.qa25	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj42-l1.qa26	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj43-l1.qa24	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj45-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj46-l1.qa25	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj47-l1.qa30	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj48-l1.qa23	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj48-l1.qa24	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb1-l1.qa22	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb2-l1.qa22	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb3-l1.qa24	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb4-l1.qa22	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb5-l1.qa24	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb6-l1.qa22	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb7-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb9-l1.qa24	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb10-l1.qa22	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb11-l1.qa24	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb12-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb13-l1.qa22	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb15-l1.qa24	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb16-l1.qa22	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb17-l1.qa24	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb18-l1.qa22	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb19-l1.qa22	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb20-l1.qa24	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb21-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb22-l1.qa24	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb24-l1.qa24	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb25-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb26-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb27-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb28-l1.qa26	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb29-l1.qa22	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb30-l1.qa22	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb31-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb32-l1.qa24	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb34-l1.qa22	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb35-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb36-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb37-l1.qa22	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb38-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb39-l1.qa22	0	contradictory
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb40-l1.qa22	0	partially_correct_incomplete
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb41-l1.qa23	0	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb42-l1.qa22	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj3-l1.qa101	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj3-l1.qa102	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj3-l1.qa103	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj7-l1.qa95	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj7-l1.qa96	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj8-l1.qa119	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj8-l1.qa120	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj8-l1.qa121	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj8-l1.qa122	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj9-l1.qa95	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj10-l1.qa114	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj11-l1.qa120	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj11-l1.qa121	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj12-l1.qa90	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj12-l1.qa91	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj13-l1.qa113	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj13-l1.qa114	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj14-l1.qa111	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj14-l1.qa112	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj15-l1.qa128	0	partially_correct_incomplete
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj15-l1.qa129	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj18-l1.qa97	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj18-l1.qa98	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj18-l1.qa99	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj18-l1.qa100	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj19-l1.qa127	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj19-l1.qa128	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj19-l1.qa129	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj22-l1.qa113	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj22-l1.qa115	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj23-l1.qa98	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj23-l1.qa99	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj24-l1.qa106	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj24-l1.qa107	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj24-l1.qa108	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj26-l1.qa119	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj27-l1.qa105	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj27-l1.qa106	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj29-l1.qa110	0	contradictory
