ID	Fold	Predicted
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj26-l2.qa117	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj27-l2.qa115	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj28-l2.qa109	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj29-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj30-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj31-l2.qa116	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj33-l2.qa112	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj34-l2.qa116	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj35-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj36-l2.qa106	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj37-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj39-l2.qa121	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj39-l2.qa123	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj40-l2.qa116	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj42-l2.qa107	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj43-l2.qa111	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj45-l2.qa104	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj46-l2.qa121	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj48-l2.qa105	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb1-l2.qa95	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb2-l2.qa96	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb3-l2.qa98	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb4-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb5-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb6-l2.qa94	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb7-l2.qa95	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb9-l2.qa95	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb10-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb11-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb12-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb13-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb15-l2.qa95	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb17-l2.qa96	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb19-l2.qa94	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb20-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb22-l2.qa94	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb24-l2.qa98	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb25-l2.qa95	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb26-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb27-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb28-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb29-l2.qa95	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb30-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb31-l2.qa94	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb32-l2.qa94	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb34-l2.qa95	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb35-l2.qa96	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb36-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb37-l2.qa95	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb38-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb39-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb40-l2.qa94	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb42-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj3-l2.qa108	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj7-l2.qa112	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj8-l2.qa122	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj9-l2.qa113	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj10-l2.qa118	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj12-l2.qa124	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj13-l2.qa124	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj13-l2.qa125	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj13-l2.qa126	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj13-l2.qa128	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj14-l2.qa120	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj14-l2.qa121	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj15-l2.qa140	0	irrelevant
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj15-l2.qa141	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj18-l2.qa111	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj19-l2.qa138	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj19-l2.qa140	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj19-l2.qa141	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj22-l2.qa124	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj23-l2.qa117	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj23-l2.qa118	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj24-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj26-l2.qa130	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj26-l2.qa131	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj26-l2.qa132	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj26-l2.qa134	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj27-l2.qa125	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj27-l2.qa127	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj28-l2.qa119	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj29-l2.qa124	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj30-l2.qa123	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj31-l2.qa124	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj33-l2.qa121	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj33-l2.qa122	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj34-l2.qa125	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj35-l2.qa124	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj35-l2.qa125	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj35-l2.qa126	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj36-l2.qa116	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj38-l2.qa115	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj39-l2.qa134	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj40-l2.qa125	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj40-l2.qa126	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj42-l2.qa115	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj43-l2.qa123	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj43-l2.qa124	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj43-l2.qa125	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj45-l2.qa112	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj46-l2.qa129	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj47-l2.qa125	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj47-l2.qa126	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj47-l2.qa127	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj48-l2.qa116	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb3-l2.qa106	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb4-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb5-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb6-l2.qa102	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb7-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb11-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb13-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb15-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb17-l2.qa104	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb18-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb19-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb20-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb21-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb22-l2.qa102	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb24-l2.qa106	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb25-l2.qa103	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb26-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb27-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb28-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb29-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb30-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb31-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb32-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb34-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb35-l2.qa104	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb36-l2.qa102	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb37-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb38-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb40-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb41-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb42-l2.qa102	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj3-l2.qa109	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj7-l2.qa113	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj8-l2.qa123	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj9-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj9-l2.qa115	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj10-l2.qa119	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj10-l2.qa120	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj11-l2.qa118	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj12-l2.qa125	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj13-l2.qa129	0	irrelevant
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj13-l2.qa130	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj13-l2.qa131	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj13-l2.qa132	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj14-l2.qa122	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj14-l2.qa123	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj15-l2.qa143	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj15-l2.qa144	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj15-l2.qa146	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj18-l2.qa112	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj18-l2.qa113	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj18-l2.qa114	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj19-l2.qa142	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj19-l2.qa143	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj19-l2.qa144	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj22-l2.qa128	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj23-l2.qa119	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj24-l2.qa116	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj26-l2.qa135	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj29-l2.qa125	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj30-l2.qa124	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj31-l2.qa125	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj31-l2.qa126	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj33-l2.qa123	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj34-l2.qa126	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj35-l2.qa127	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj35-l2.qa128	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj35-l2.qa129	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj36-l2.qa117	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj36-l2.qa118	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj37-l2.qa113	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj37-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj38-l2.qa116	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj39-l2.qa135	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj40-l2.qa127	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj42-l2.qa116	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj42-l2.qa117	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj42-l2.qa118	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj43-l2.qa126	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj43-l2.qa127	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj43-l2.qa128	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj45-l2.qa113	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj45-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj46-l2.qa130	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj46-l2.qa131	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj46-l2.qa132	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj46-l2.qa133	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj47-l2.qa128	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj48-l2.qa117	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb1-l2.qa104	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb4-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb6-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb7-l2.qa104	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb9-l2.qa104	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb10-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb11-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb12-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb13-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb15-l2.qa104	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb17-l2.qa105	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb18-l2.qa103	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb19-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb20-l2.qa103	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb21-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb22-l2.qa103	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb25-l2.qa104	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb26-l2.qa103	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb27-l2.qa103	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb29-l2.qa104	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb30-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb31-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb32-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb34-l2.qa104	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb35-l2.qa105	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb37-l2.qa104	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb38-l2.qa103	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb39-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb40-l2.qa103	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb41-l2.qa104	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb42-l2.qa103	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj3-l2.qa72	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj3-l2.qa73	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj3-l2.qa74	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj7-l2.qa74	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj7-l2.qa75	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj7-l2.qa76	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj8-l2.qa78	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj9-l2.qa73	0	partially_correct_incomplete
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj9-l2.qa74	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj9-l2.qa75	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj10-l2.qa77	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj10-l2.qa80	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj11-l2.qa75	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj11-l2.qa77	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj12-l2.qa81	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj12-l2.qa82	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj13-l2.qa83	0	partially_correct_incomplete
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj13-l2.qa84	0	partially_correct_incomplete
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj13-l2.qa85	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj13-l2.qa86	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj14-l2.qa77	0	partially_correct_incomplete
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj15-l2.qa86	0	non_domain
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj15-l2.qa87	0	non_domain
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj15-l2.qa88	0	non_domain
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj15-l2.qa89	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj18-l2.qa74	0	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj18-l2.qa75	0	correct
